Abraham al-Tāhertī,Avraham al-Tāhartī,You can ask Lorenzo all about this! Apparently it should be al-Tāhartī 
Abraham Aleman,Avraham Aleman,
Abraham Aripul (אריפול),Avraham Aripul (אריפול),
Abraham Aškenazi,Avraham Ashkenazi,
Abraham Av Bet Din b. [...],Avraham Av Bet Din b. [...],
Abraham b. [...],Avraham b. [...],
Abraham b. [...] b. Abraham,Avraham b. [...] b. Avraham,
Abraham b. Aaron,Avraham b. Aharon,
Abraham b. Aaron (scribe),Avraham b. Aharon (scribe),
Abraham b. Aaron ha-Kohen,Avraham b. Aharon ha-Kohen,
Abraham b. Aaron he-Ḥaver,Avraham b. Aharon he-Ḥaver,
Abraham b. al-Marḥūm,Avraham b. al-Marḥūm,
Abraham b. Āraḥ Ibn al-Šammāʿ,Avraham b. Āraḥ Ibn al-shammāʿ,
Abraham b. Asher,Avraham b. Asher,
Abraham b. Benjamin ‘the pitiable teacher’,Avraham b. Binyamin ‘the pitiable teacher’,
Abraham b. Beraḵot,Avraham b. Berakhot,
Abraham b. Bundār,Avraham b. Bundār,
Abraham b. Caleb,Avraham b. Kalev,Caleb --> Kalev
Abraham b. David,Avraham b. David,
Abraham b. David al-Kafarmandī,Avraham b. David al-Kafarmandī,
Abraham b. David b. Labrāṭ,Avraham b. David b. Labrāṭ,
Abraham b. David b. Siḡmār,Avraham b. David b. Sighmār,
Abraham b. Daʾūd,Avraham b. Daʾūd,
Abraham b. Daʾūd al-Raḥabī,Avraham b. Daʾūd al-Raḥabī,
Abraham b. Elijah,Avraham b. Eliyyahu,Elijah --> Eliyyahu
Abraham b. Elʿazar,Avraham b. Elʿazar,
Abraham b. Farraḥ,Avraham b. Farraḥ,
Abraham b. Farrāḥ,Avraham b. Farrāḥ,
Abraham b. Gaʾon Solomon b. Judah,Avraham b. Gaʾon Shelomo b. Yehuda,
Abraham b. Ḥabašī,Avraham b. Ḥabashī,
Abraham b. Haggai,Avraham b. Haggai,
Abraham b. Ḥaggai,Avraham b. Ḥaggai,
Abraham b. Ḥajīj,Avraham b. Ḥajīj,
Abraham b. Ḥalfon,Avraham b. Ḥalfon,
Abraham b. Ḥalfon (known as Ibn Abū Salāma),Avraham b. Ḥalfon (known as Ibn Abū Salāma),
Abraham b. Ḥalfon b. Abraham,Avraham b. Ḥalfon b. Avraham,
Abraham b. Ḥan[...],Avraham b. Ḥan[...],
Abraham b. Ḥananya,Avraham b. Ḥananya,
Abraham b. Ḥananʾel,Avraham b. Ḥananʾel,
Abraham b. Hārūn,Avraham b. Hārūn,
Abraham b. Ḥasan,Avraham b. Ḥasan,
Abraham b. Hayyim,Avraham b. Hayyim,
Abraham b. Ḥayyim the cantor,Avraham b. Ḥayyim the cantor,
Abraham b. Hiba al-Dimašqī,Avraham b. Hiba al-Dimashqī,
Abraham b. Hillel,Avraham b. Hillel,
Abraham b. Hillel b. Abraham,Avraham b. Hillel b. Avraham,
Abraham b. Isaac,Avraham b. Yiṣḥaq,
Abraham b. Isaac b. Bahlūl,Avraham b. Yiṣḥaq b. Bahlūl,
Abraham b. Isaac ha-Talmid,Avraham b. Yiṣḥaq ha-Talmid,
Abraham b. Isaac Ibn Furāt,Avraham b. Yiṣḥaq Ibn Furāt,
Abraham b. Isaac the scholar,Avraham b. Yiṣḥaq the scholar,
Abraham b. Isaiah the cantor,Avraham b. Yeshaʿyahu the cantor,
Abraham b. Jacob,Avraham b. Yaʿaqov,
Abraham b. Jacob b. Maimon,Avraham b. Yaʿaqov b. Maimon,
Abraham b. Jacob Darʿī,Avraham b. Yaʿaqov Darʿī,
Abraham b. Jacob Derʿī,Avraham b. Yaʿaqov Derʿī,
Abraham b. Job,Avraham b. Iyyov,Job --> Iyyov
Abraham b. Joseph,Avraham b. Yosef,
Abraham b. Joseph (son of the greengrocer),Avraham b. Yosef (son of the greengrocer),
Abraham b. Joseph al-Siqilī,Avraham b. Yosef al-Siqilī,
Abraham b. Joseph b. Abraham,Avraham b. Yosef b. Avraham,
Abraham b. Joseph b. ʿAnan ha-Levi,Avraham b. Yosef b. ʿAnan ha-Levi,
Abraham b. Joseph the dyer,Avraham b. Yosef the dyer,
Abraham b. Joshua,Avraham b. Yehoshuaʿ,
Abraham b. Judah,Avraham b. Yehuda,
Abraham b. M[...] the dyer,Avraham b. M[...] the dyer,
Abraham b. Maimonides,Avraham b. Maymūn,NB this is the same dude as Abraham b. Maymūn
Abraham b. Manasseh ha-Levi,Avraham b. Menashshe ha-Levi,
Abraham b. Manṣūr,Avraham b. Manṣūr,
Abraham b. Maṣliaḥ,Avraham b. Maṣliaḥ,
Abraham b. Maymūn,Avraham b. Maymūn,
Abraham b. Mazhir (Gaʾon),Avraham b. Mazhir (Gaʾon),
Abraham b. Menaḥem,Avraham b. Menaḥem,
Abraham b. Mevasser,Avraham b. Mevasser,
Abraham b. Mevasser (Parnas),Avraham b. Mevasser (Parnas),
Abraham b. Mevoraḵ,Avraham b. Mevorakh,
Abraham b. Meʾir,Avraham b. Meʾir,
Abraham b. Miḵal,Avraham b. Mikhal,
Abraham b. Moses,Avraham b. Moshe,
Abraham b. Moses (al-Barzanjī),Avraham b. Moshe (al-Barzanjī),
Abraham b. Moses (al-Marjānī),Avraham b. Moshe (al-Marjānī),
Abraham b. Moses b. Maṣliaḥ,Avraham b. Moshe b. Maṣliaḥ,
Abraham b. Moses Levi דכאכני,Avraham b. Moshe Levi דכאכני,
Abraham b. Mūsā from Egypt,Avraham b. Mūsā from Egypt,
Abraham b. Mūsā the Majorcan,Avraham b. Mūsā the Majorcan,
Abraham b. Naḥman (orphan),Avraham b. Naḥman (orphan),
Abraham b. Nathan,Avraham b. Natan,
Abraham b. Nathan (Ibn Abū Salāma),Avraham b. Natan (Ibn Abū Salāma),
Abraham b. Nathan (Seventh in the Academy),Avraham b. Natan (Seventh in the Academy),
Abraham b. Nathan Av,Avraham b. Natan Av,
Abraham b. Nathan Av Bet Din,Avraham b. Natan Av Bet Din,
Abraham b. Nathan b. Abraham,Avraham b. Natan b. Avraham,
Abraham b. Nathan b. Pinḥas,Avraham b. Natan b. Pinḥas,
Abraham b. Nathan b. Pinḥas he-Ḥaver,Avraham b. Natan b. Pinḥas he-Ḥaver,
Abraham b. Nehemiah (cantor),Avraham b. Neḥemya (cantor),
Abraham b. Nissim,Avraham b. Nissim,
Abraham b. Padawi (פדאוי),Avraham b. Padawi (פדאוי),
Abraham b. Peraḥya (?),Avraham b. Peraḥya (?),
Abraham b. Peraḥya Ibn Yijū,Avraham b. Peraḥya Ibn Yijū,
Abraham b. Pinḥas,Avraham b. Pinḥas,
Abraham b. Pinḥas ha-Kohen,Avraham b. Pinḥas ha-Kohen,
Abraham b. Raṣon,Avraham b. Raṣon,
Abraham b. Šabbetay,Avraham b. shabbetay,
Abraham b. Ṣadoq,Avraham b. Ṣadoq,
Abraham b. Sahl ha-Tustarī,Avraham b. Sahl ha-Tustarī,
Abraham b. Sahlān,Avraham b. Sahlān,
Abraham b. Ṣāliḥ,Avraham b. Ṣāliḥ,
Abraham b. Samuel,Avraham b. Shemuʾel,
Abraham b. Samuel (known as Ibn al-Nabāt),Avraham b. Shemuʾel (known as Ibn al-Nabāt),
Abraham b. Samuel b. Hošaʿna the Third,Avraham b. Shemuʾel b. Hoshaʿna the Third,
Abraham b. Samuel ha-Sefaradi,Avraham b. Shemuʾel ha-Sefaradi,
Abraham b. Samuel the Andalusian,Avraham b. Shemuʾel the Andalusian,
Abraham b. Samuel the butcher,Avraham b. Shemuʾel the butcher,
Abraham b. Šaul Abī Nathan Av Bet Din,Avraham b. shaul Abī Natan Av Bet Din,
Abraham b. Saʿadya,Avraham b. Saʿadya,
Abraham b. Saʿīd Kohen,Avraham b. Saʿīd Kohen,
Abraham b. Ṣedaqa,Avraham b. Ṣedaqa,
Abraham b. Šemarya the judge,Avraham b. shemarya the judge,
Abraham b. Šemaya he-Ḥaver,Avraham b. shemaya he-Ḥaver,
Abraham b. Šemaʿya,Avraham b. shemaʿya,
Abraham b. Šemaʿya (descendant of Šemaʿyahu Gaʾon),Avraham b. shemaʿya (descendant of shemaʿyahu Gaʾon),
Abraham b. Šemaʿya he-Ḥaver,Avraham b. shemaʿya he-Ḥaver,
Abraham b. Šemaʿya he-Ḥaver (descendant of Šemaʿya Gaʾon),Avraham b. shemaʿya he-Ḥaver (descendant of shemaʿya Gaʾon),
Abraham b. Shemaiah,Avraham b. Shemaʿya,Shemaiah --> Shemaʿya
Abraham b. Shemaiah he-Ḥaver,Avraham b. Shemaʿya he-Ḥaver,
Abraham b. Siman Ṭov,Avraham b. Siman Ṭov,
Abraham b. Solomon,Avraham b. Shelomo,
Abraham b. Solomon b. Ezra,Avraham b. Shelomo b. ʿEzra,
Abraham b. Solomon b. Judah,Avraham b. Shelomo b. Yehuda,
Abraham b. Solomon b. Judah Gaʾon,Avraham b. Shelomo b. Yehuda Gaʾon,
Abraham b. Solomon ha-Gaʾon,Avraham b. Shelomo ha-Gaʾon,
Abraham b. Solomon Levi the judge,Avraham b. Shelomo Levi the judge,
Abraham b. Sulaymān,Avraham b. Sulaymān,
Abraham b. Ṭāhir,Avraham b. Ṭāhir,
Abraham b. Ṭahor,Avraham b. Ṭahor,
Abraham b. Ṭoviyya,Avraham b. Ṭoviyya,
Abraham b. Umm al-Yumn,Avraham b. Umm al-Yumn,
Abraham b. Yaḥyā,Avraham b. Yaḥyā,
Abraham b. Yaḥyā al-Najīb,Avraham b. Yaḥyā al-Najīb,
Abraham b. Yaḥya ha-Levi,Avraham b. Yaḥya ha-Levi,
Abraham b. Yaʿir ha-Šofet,Avraham b. Yaʿir ha-shofet,
Abraham b. Yefet,Avraham b. Yefet,
Abraham b. Yefet (known as Ibn Reuben),Avraham b. Yefet (known as Ibn Reʾuven),
Abraham b. Yešuʿa,Avraham b. Yeshuʿa,
Abraham b. Yijū,Avraham b. Yijū,
Abraham b. ʾEli,Avraham b. ʾEli,
Abraham b. ʿAllūn,Avraham b. ʿAllūn,
Abraham b. ʿAmram,Avraham b. ʿAmram,
Abraham b. ʿAṭā,Avraham b. ʿAṭā,
Abraham b. ʿAtaʾ (Nagid),Avraham b. ʿAtaʾ (Nagid),
Abraham b. ʿAṭṭā,Avraham b. ʿAṭṭā,
Abraham b. ʿUṯman,Avraham b. ʿUthman,
Abraham bar Ḥayya,Avraham bar Ḥayya,
Abraham bar Yašar (Abraham b. Sahl Tustari),Avraham bar Yashar (Avraham b. Sahl Tustari),
Abraham Baronito,Avraham Baronito,
Abraham Castro,Avraham Castro,
Abraham Cosalio,Avraham Cosalio,
Abraham Crispin,Avraham Crispin,
Abraham Darʿī,Avraham Darʿī,
Abraham del Bedere,Avraham del Bedere,
Abraham from Malīj,Avraham from Malīj,
Abraham Gascon,Avraham Gascon,
Abraham ha-Bavli,Avraham ha-Bavli,
Abraham ha-Ger b. Moses (the convert),Avraham ha-Ger b. Moshe (the convert),
Abraham ha-Kohen,Avraham ha-Kohen,
Abraham ha-Kohen b. Aaron,Avraham ha-Kohen b. Aharon,
Abraham ha-Kohen b. Aaron ha-Kohen,Avraham ha-Kohen b. Aharon ha-Kohen,
Abraham ha-Kohen b. David,Avraham ha-Kohen b. David,
Abraham ha-Kohen b. Ḥaggai,Avraham ha-Kohen b. Ḥaggai,
Abraham ha-Kohen b. Isaac b. Furāt,Avraham ha-Kohen b. Yiṣḥaq b. Furāt,
Abraham ha-Kohen b. Isaac b. Furāt (doctor),Avraham ha-Kohen b. Yiṣḥaq b. Furāt (doctor),
Abraham ha-Kohen b. Isaac ha-Kohen,Avraham ha-Kohen b. Yiṣḥaq ha-Kohen,
Abraham ha-Kohen b. Isaac ha-Kohen (Abū Isḥaq Ibrāhīm b. Isḥaq Ibn al-Furāt),Avraham ha-Kohen b. Yiṣḥaq ha-Kohen (Abū Isḥaq Ibrāhīm b. Isḥaq Ibn al-Furāt),
Abraham ha-Kohen b. Isaac Ibn al-Furāt,Avraham ha-Kohen b. Yiṣḥaq Ibn al-Furāt,
Abraham ha-Kohen b. Joseph,Avraham ha-Kohen b. Yosef,
Abraham ha-Kohen b. Ṣedaqa b. Elijah b. Joshua,Avraham ha-Kohen b. Ṣedaqa b. Eliyyahu b. Yehoshuaʿ,
Abraham ha-Kohen b. Yaḵin (Ibn al-Ṯawwān),Avraham ha-Kohen b. Yakhin (Ibn al-thawwān),
Abraham ha-Kohen the doctor,Avraham ha-Kohen the doctor,
Abraham ha-Kohen the doctor b. Isaac,Avraham ha-Kohen the doctor b. Yiṣḥaq,
Abraham ha-Kohen the doctor b. Isaac b. Furāt,Avraham ha-Kohen the doctor b. Yiṣḥaq b. Furāt,
Abraham ha-Kohen the judge,Avraham ha-Kohen the judge,
Abraham ha-Levi,Avraham ha-Levi,
Abraham ha-Levi b. Elʿazar,Avraham ha-Levi b. Elʿazar,
Abraham ha-Levi b. Hariṯ,Avraham ha-Levi b. Harith,
Abraham ha-Levi b. Isaac,Avraham ha-Levi b. Yiṣḥaq,
Abraham ha-Levi b. Judah,Avraham ha-Levi b. Yehuda,
Abraham ha-Levi b. Samuel,Avraham ha-Levi b. Shemuʾel,
Abraham ha-Levi b. Ṭoviyya,Avraham ha-Levi b. Ṭoviyya,
Abraham ha-Levi b. Yaḥya,Avraham ha-Levi b. Yaḥya,
Abraham ha-Levi b. Yefet,Avraham ha-Levi b. Yefet,
Abraham ha-Levi he-Ḥaver b. Šimei,Avraham ha-Levi he-Ḥaver b. shimei,
Abraham ha-Levi the teacher (Ibn ʿAnnan),Avraham ha-Levi the teacher (Ibn ʿAnnan),
Abraham ha-Levi the teacher b. Joseph b. ʿAnan,Avraham ha-Levi the teacher b. Yosef b. ʿAnan,
Abraham ha-Parnas b. Mevasser,Avraham ha-Parnas b. Mevasser,
Abraham ha-Sar,Avraham ha-Sar,
Abraham ha-Sar b. Nathan (Seventh in the academy),Avraham ha-Sar b. Natan (Seventh in the academy),
Abraham ha-Sar the doctor and elder,Avraham ha-Sar the doctor and elder,
Abraham ha-shofet,Avraham ha-shofet,
Abraham ha-Talmid b. Moses the teacher,Avraham ha-Talmid b. Moshe the teacher,
Abraham Ḥalabī,Avraham Ḥalabī,
Abraham he-Ḥasid,Avraham he-Ḥasid,
Abraham he-Ḥasid ha-Sar,Avraham he-Ḥasid ha-Sar,
Abraham he-Ḥaver b. Sahlān,Avraham he-Ḥaver b. Sahlān,
Abraham he-Ḥaver b. Samuel the Third,Avraham he-Ḥaver b. Shemuʾel the Third,
Abraham he-Ḥaver b. Šela,Avraham he-Ḥaver b. shela,
Abraham Ḥefeṣ,Avraham Ḥefeṣ,
Abraham Ibn al-Azhar,Avraham Ibn al-Azhar,
Abraham Ibn al-Baṣrī (cantor and lawyer),Avraham Ibn al-Baṣrī (cantor and lawyer),
Abraham Ibn Ṣūr,Avraham Ibn Ṣūr,
Abraham Ibn Yijū,Avraham Ibn Yijū,
Abraham II Maimonides,Avraham II Maimonides,
Abraham Kahana b. Isaac,Avraham Kahana b. Yiṣḥaq,
Abraham Kahana b. Yešuʿa,Avraham Kahana b. Yeshuʿa,
Abraham Kohen,Avraham Kohen,
Abraham Leon,Avraham Leon,
Abraham Levi,Avraham Levi,
Abraham Levi b. Moses the scribe,Avraham Levi b. Moshe the scribe,
Abraham Maḡribī,Avraham Maghribī,
Abraham Maimonides,Avraham Maimonides,
Abraham Maimonides (b. Moses Maimonides),Avraham Maimonides (b. Moshe Maimonides),
Abraham Maimonides (Nagid),Avraham Maimonides (Nagid),
Abraham Maimonides b. Moses Maimonides,Avraham Maimonides b. Moshe Maimonides,
Abraham Maimonides II,Avraham Maimonides II,
Abraham Maimonides II (Abraham b. David b. Abraham Maimonides),Avraham Maimonides II (Avraham b. David b. Avraham Maimonides),
Abraham Meron ha-Levi,Avraham Meron ha-Levi,
Abraham Monson,Avraham Monson,
Abraham Mosseri,Avraham Mosseri,
Abraham Nagid,Avraham Nagid,
Abraham Noah,Avraham Noah,
Abraham Nuniʾel,Avraham Nuniʾel,
Abraham of Aleppo,Avraham of Aleppo,
Abraham of Damascus,Avraham of Damascus,
Abraham of Egypt,Avraham of Egypt,
Abraham Sagri,Avraham Sagri,
Abraham Šalom,Avraham shalom,
Abraham Šami (שאמי) b. [...] Solomon Abū l-Ḵayr b. Saʿadya,Avraham shami (שאמי) b. [...] Shelomo Abū l-khayr b. Saʿadya,
Abraham Sanji,Avraham Sanji,
Abraham Šaul,Avraham shaul,
Abraham Ṭaḥṭāḥī,Avraham Ṭaḥṭāḥī,
Abraham the doctor ha-Kohen b. Simḥa,Avraham the doctor ha-Kohen b. Simḥa,
Abraham the elder,Avraham the elder,
Abraham the honey maker,Avraham the honey maker,
Abraham the judge,Avraham the judge,
Abraham the judge b. Isaac,Avraham the judge b. Yiṣḥaq,
Abraham the judge b. Nathan Av,Avraham the judge b. Natan Av,
Abraham the judge ha-Levi b. [...],Avraham the judge ha-Levi b. [...],
Abraham the leader,Avraham the leader,
Abraham the Nagid,Avraham the Nagid,
Abraham the Sar,Avraham the Sar,
Abraham the Spaniard,Avraham the Spaniard,
Abraham the teacher,Avraham the teacher,
Abraham Ṭūrībī,Avraham Ṭūrībī,
Abraham Zraḥiyya,Avraham Zraḥiyya,
Abraham המובהק נר המערבי,Avraham המובהק נר המערבי,
Abraham המשדך,Avraham המשדך,
Abraham סורג,Avraham סורג,
"Abraham, mother of","Avraham, mother of",
"Abraham, son of","Avraham, son of",
Abram,Abram,
Abram b. Šabbetay,Abram b. shabbetay,
Abū [...],Abū [...],
Abū [...] Abraham,Abū [...] Avraham,
Abū [...] b. Abū l-Faḵr al-Šarābī,Abū [...] b. Abū l-Fakhr al-sharābī,
Abū [...] b. Sālim,Abū [...] b. Sālim,
Abū [...] b. Salmān,Abū [...] b. Salmān,
Abū [...] b. Samuel,Abū [...] b. Shemuʾel,
Abū […] Hibatallāh,Abū […] Hibatallāh,
Abū [...] Ibn al-Ḥalāl,Abū [...] Ibn al-Ḥalāl,
Abū [...] Joseph b. Daʾūd,Abū [...] Yosef b. Daʾūd,
Abū [...] Ḵallūf,Abū [...] khallūf,
Abū [...] the elder,Abū [...] the elder,
Abū [...]h b. Faḍl,Abū [...]h b. Faḍl,
Abū A[...] b. Saʿadya,Abū A[...] b. Saʿadya,
Abū Abraham,Abū Avraham,
Abū Abraham Isḥāq,Abū Avraham Isḥāq,
Abū Abraham Ismaʿīl b. Ṭalyon,Abū Avraham Ismaʿīl b. Ṭalyon,
Abū al-Faraj,Abū al-Faraj,
Abū al-Ḥasan,Abū al-Ḥasan,
Abū al-Ḥasan b. Asad b. Ismaʿīl,Abū al-Ḥasan b. Asad b. Ismaʿīl,
Abū al-Maʿālī Ibn al-Minqār,Abū al-Maʿālī Ibn al-Minqār,
Abu al-Muhāsin,Abu al-Muhāsin,
Abū Al-Qāsim Al-Zahrāwī,Abū Al-Qāsim Al-Zahrāwī,
Abū Alī,Abū Alī,
Abū As[...],Abū As[...],
Abū Aṭibbā b. Abū l-Faḍl b. Abū Aṭibbā,Abū Aṭibbā b. Abū l-Faḍl b. Abū Aṭibbā,
Abū Aẓhar (or Abū l-Ṭāhir),Abū Aẓhar (or Abū l-Ṭāhir),
"Abū Badr Manṣūr b. ʿAlūn b. Mīnā b. Andūna, the clerk","Abū Badr Manṣūr b. ʿAlūn b. Mīnā b. Andūna, the clerk",
Abū Bakr b. al-Ṣāyiḡ (ibn Bajja),Abū Bakr b. al-Ṣāyigh (ibn Bajja),
Abū Barakāt,Abū Barakāt,
Abū Benjamin,Abū Binyamin,
Abū Bišr Nissi b. Aaron b. Baktawaya,Abū Bishr Nissi b. Aharon b. Baktawaya,
Abū Bišr Solomon,Abū Bishr Shelomo,
Abū Budayr,Abū Budayr,
Abū Bušr,Abū Bushr,
Abū Dāʾūd b. Fāḍila,Abū Dāʾūd b. Fāḍila,
"Abū Daʾūd Ḵiyāṭ, the Maghrebian","Abū Daʾūd khiyāṭ, the Maghrebian",
Abū Faḍā’il Joseph b. Jacob al-Kohen Ibn al-Faraj b. Marūḵ,Abū Faḍā’il Yosef b. Yaʿaqov al-Kohen Ibn al-Faraj b. Marūkh,
Abū Faḍl,Abū Faḍl,
Abū Faḍl Ibn al-Šofeṭ,Abū Faḍl Ibn al-shofeṭ,
Abū Faḍl Sahl b. […],Abū Faḍl Sahl b. […],
Abū Faḵr,Abū Fakhr,
Abū Faḵr the perfumer,Abū Fakhr the perfumer,
Abū Faraj,Abū Faraj,
Abū Faraj b. Ṣadaqa,Abū Faraj b. Ṣadaqa,
Abū Faraj b. Šalīf,Abū Faraj b. shalīf,
Abū Ḡālib,Abū ghālib,
Abū Ḡālib Elʿazar b. Solomon ha-Kohen,Abū ghālib Elʿazar b. Shelomo ha-Kohen,
"Abū Ḡālib, tax farmer of Jazīrat Qawsiniyya","Abū ghālib, tax farmer of Jazīrat Qawsiniyya",
Abū Ḡamr b. Maʿālī,Abū ghamr b. Maʿālī,
Abū Ḥajjāj Joseph,Abū Ḥajjāj Yosef,
"Abū Ḥarīz, elder of Ashkelon","Abū Ḥarīz, elder of Ashkelon",
"Abū Ḥarīʿ, governor of Ashkelon","Abū Ḥarīʿ, governor of Ashkelon",
Abū Ḥasan al-Ṣā’iḡ,Abū Ḥasan al-Ṣā’igh,
Abū Ḥasan b. Bayān b. Ḥašīš,Abū Ḥasan b. Bayān b. Ḥashīsh,
Abū Ḥasan b. Ephraim b. Maḥfūẓ,Abū Ḥasan b. Efrayim b. Maḥfūẓ,
Abū Ḥasan ʿAlī Ibn al-Salār (vizier),Abū Ḥasan ʿAlī Ibn al-Salār (vizier),
Abū Ḥayyūn,Abū Ḥayyūn,
Abū Hilāl,Abū Hilāl,
Abū Ibrahim,Abū Ibrahim,
Abū Ibrāhīm,Abū Ibrāhīm,
Abū Ibrahim al-Andalusī,Abū Ibrahim al-Andalusī,
Abū Ibrāhīm ʿAyyāš,Abū Ibrāhīm ʿAyyāsh,
Abū Imran b. Ḡalib,Abū Imran b. ghalib,
Abū Isaac,Abū Yiṣḥaq,
Abū Isaac Abraham b. Sulaymān,Abū Yiṣḥaq Avraham b. Sulaymān,
Abū Isaac Abraham b. Yaḥyā al-Fāsī,Abū Yiṣḥaq Avraham b. Yaḥyā al-Fāsī,
Abū Isaac ha-Kohen b. Judah,Abū Yiṣḥaq ha-Kohen b. Yehuda,
Abū Isaiah,Abū Yeshaʿyahu,
Abū Isḥaq,Abū Isḥaq,
Abū Isḥāq,Abū Isḥāq,
Abū Išḥāq,Abū Ishḥāq,
Abū Iṣḥāq,Abū Iṣḥāq,
Abū Isḥāq (Abraham b. Sahlān),Abū Isḥāq (Avraham b. Sahlān),
Abū Isḥāq Abraham,Abū Isḥāq Avraham,
Abū Isḥāq Abraham b. Abū l-Ḥasan Šabbetay (Ibn al-Šofeṭ),Abū Isḥāq Avraham b. Abū l-Ḥasan shabbetay (Ibn al-shofeṭ),
Abū Isḥāq Abraham b. Ephraim,Abū Isḥāq Avraham b. Efrayim,
Abū Isḥāq Abraham b. Ḥananel (known as Awāḍ),Abū Isḥāq Avraham b. Ḥananel (known as Awāḍ),
Abū Isḥāq Abraham b. Ḥananya (Ibn al-Dayyān),Abū Isḥāq Avraham b. Ḥananya (Ibn al-Dayyān),
Abū Isḥāq Abraham b. Jacob,Abū Isḥāq Avraham b. Yaʿaqov,
Abū Ishaq Abraham b. Mevoraḵ al-Maqdisī,Abū Ishaq Avraham b. Mevorakh al-Maqdisī,
Abū Isḥāq Abraham b. Nathan (Seventh in the academy),Abū Isḥāq Avraham b. Natan (Seventh in the academy),
Abū Isḥāq Abraham b. Nathaniel the doctor,Abū Isḥāq Avraham b. Nataniel the doctor,
Abū Isḥāq Abraham b. Solomon,Abū Isḥāq Avraham b. Shelomo,
Abū Isḥāq Abraham b. Wahb (Seventh in the academy),Abū Isḥāq Avraham b. Wahb (Seventh in the academy),
Abū Isḥāq Abraham b. Yaḥyā,Abū Isḥāq Avraham b. Yaḥyā,
Abū Isḥāq Abraham ha-Levi,Abū Isḥāq Avraham ha-Levi,
Abū Isḥāq Abraham ha-Levi b. Yefet,Abū Isḥāq Avraham ha-Levi b. Yefet,
Abū Isḥāq al-Amšāṭī,Abū Isḥāq al-Amshāṭī,
Abū Isḥāq al-Jawwālī,Abū Isḥāq al-Jawwālī,
Abū Isḥāq al-Kohen the perfumer b. Aaron,Abū Isḥāq al-Kohen the perfumer b. Aharon,
Abū Isḥāq al-Parnas,Abū Isḥāq al-Parnas,
Abū Isḥāq al-raʾīs,Abū Isḥāq al-raʾīs,
Abū Isḥāq al-Ṣayrafī,Abū Isḥāq al-Ṣayrafī,
Abū Isḥāq b. [...],Abū Isḥāq b. [...],
Abū Isḥāq b. Abū Sahl the cantor,Abū Isḥāq b. Abū Sahl the cantor,
Abū Isḥāq b. Jacob,Abū Isḥāq b. Yaʿaqov,
Abū Isḥāq b. Pinḥas,Abū Isḥāq b. Pinḥas,
Abū Isḥāq b. Solomon b. Abraham (Abū Bišr the cloth trader),Abū Isḥāq b. Shelomo b. Avraham (Abū Bishr the cloth trader),
Abū Isḥāq b. Ṣulḥān,Abū Isḥāq b. Ṣulḥān,
Abū Isḥāq b. Ṭiban,Abū Isḥāq b. Ṭiban,
Abū Isḥāq b. Ṭībān,Abū Isḥāq b. Ṭībān,
Abū Isḥāq Barhūn,Abū Isḥāq Barhūn,
Abū Iṣḥāq Barhūn,Abū Iṣḥāq Barhūn,
Abū Isḥāq Barhūn b. Mūsā,Abū Isḥāq Barhūn b. Mūsā,
Abū Isḥāq Barhūn b. Mūsā Taherti,Abū Isḥāq Barhūn b. Mūsā Taherti,
Abū Isḥāq ha-Kohen b. Samuel,Abū Isḥāq ha-Kohen b. Shemuʾel,
Abū Isḥāq Ibn al-Mumḥe,Abū Isḥāq Ibn al-Mumḥe,
Abū Isḥāq Ibn al-Wuḥūf,Abū Isḥāq Ibn al-Wuḥūf,
Abū Isḥāq Ibrahim,Abū Isḥāq Ibrahim,
Abū Isḥāq Ibrahim al-Tilimsānī,Abū Isḥāq Ibrahim al-Tilimsānī,
Abū Isḥāq Ibrāhīm b. Farrāḥ al-Iskandarānī,Abū Isḥāq Ibrāhīm b. Farrāḥ al-Iskandarānī,
Abū Isḥāq Ibrahim b. Hilāl,Abū Isḥāq Ibrahim b. Hilāl,
Abū Isḥāq Ibrāhīm b. Munajjā,Abū Isḥāq Ibrāhīm b. Munajjā,
Abū Isḥāq Ibrahim b. Nahray,Abū Isḥāq Ibrahim b. Nahray,
Abū Isḥāq Ibrahim b. Ṣalḥūn,Abū Isḥāq Ibrahim b. Ṣalḥūn,
Abū Isḥāq Ibrahim b. Sunbāṭ (known as Šabbetay),Abū Isḥāq Ibrahim b. Sunbāṭ (known as shabbetay),
Abū Isḥāq Ibrahim the perfumer the Sicillian,Abū Isḥāq Ibrahim the perfumer the Sicillian,
Abū Isḥāq Josiah b. Ḡālib,Abū Isḥāq Yoshiyyahu b. ghālib,
Abū Isḥaq Maḡribī,Abū Isḥaq Maghribī,
Abū Isḥāq the banker b. [...],Abū Isḥāq the banker b. [...],
Abū Isḥāq the cantor,Abū Isḥāq the cantor,
"Abū Isḥāq the cantor, wife of","Abū Isḥāq the cantor, wife of",
Abū Isḥāq the elder,Abū Isḥāq the elder,
"Abū Isḥaq, brother of","Abū Isḥaq, brother of",
Abū Jacob,Abū Yaʿaqov,
Abū Jacob (Parnas),Abū Yaʿaqov (Parnas),
Abū Jacob b. Abraham (known as Ibn Abū l-Zabād),Abū Yaʿaqov b. Avraham (known as Ibn Abū l-Zabād),
Abū Jacob b. Abū Jacob Kohen,Abū Yaʿaqov b. Abū Yaʿaqov Kohen,
Abū Jacob b. ʿAmrum,Abū Yaʿaqov b. ʿAmrum,
